filling time,[CH4] (ppb),δD SMOW (‰)
2017-02-03 00:46:00,2313.3139954545454,-116.9
2017-02-03 01:20:00,2249.3139954545454,-106.3
2017-02-03 02:29:00,2248.3139954545454,-118.37
2017-02-03 03:03:00,2240.3139954545454,-119.16
2017-02-03 04:12:00,2264.3139954545454,-117.82
2017-02-03 04:46:00,2249.3139954545454,-114.33
2017-02-03 05:55:00,2337.3139954545454,-122.26
2017-02-03 06:29:00,2293.3139954545454,-119.25
2017-02-03 07:38:00,2359.3139954545454,-124.88
2017-02-03 08:13:00,2352.3139954545454,-124.77
2017-02-03 09:21:00,2402.3139954545454,-126.15
2017-02-03 09:56:00,2337.3139954545454,-120.97
2017-02-03 11:04:00,2410.3139954545454,-126.42
2017-02-03 11:39:00,2343.3139954545454,-122.67
2017-02-03 12:48:00,2316.3139954545454,-119.93
2017-02-03 13:22:00,2309.3139954545454,-116.39
2017-02-03 14:31:00,2201.3139954545454,-114.31
2017-02-03 15:05:00,2176.3139954545454,-108.64
2017-02-03 16:14:00,2287.3139954545454,-120.82
2017-02-03 16:48:00,2252.3139954545454,-118.56
2017-02-03 17:57:00,2206.3139954545454,-115.41
2017-02-03 18:32:00,2269.3139954545454,-118.02
2017-02-03 19:40:00,2260.3139954545454,-112.07
2017-02-03 20:15:00,2297.3139954545454,-120.26
2017-02-03 21:23:00,2363.3139954545454,-120.12
2017-02-03 21:58:00,2263.3139954545454,-111.77
2017-02-03 23:07:00,2167.3139954545454,-105.75
2017-02-03 23:41:00,2128.3139954545454,-96.33
2017-02-04 00:50:00,2154.3139954545454,-107.68
2017-02-04 01:24:00,2183.3139954545454,-112.34
2017-02-04 02:33:00,2205.3139954545454,-112.62
2017-02-04 03:07:00,2140.3139954545454,-108.98
2017-02-04 04:16:00,2120.3139954545454,-106.83
2017-02-04 04:50:00,2115.3139954545454,-105.77
2017-02-04 05:59:00,2140.3139954545454,-108.08
2017-02-04 06:34:00,2113.3139954545454,-107.69
2017-02-04 12:40:00,2238.405583333333,-116.06
2017-02-04 13:49:00,2025.4055833333334,-97.1
2017-02-04 14:23:00,2019.4055833333334,-94.42
2017-02-04 15:32:00,2078.405583333333,-101.13
2017-02-04 16:06:00,2073.405583333333,-100.6
2017-02-04 17:15:00,2081.405583333333,-97.93
2017-02-07 10:58:00,2013.0,-84.69
2017-02-07 12:06:00,2006.0,-90.86
2017-02-07 13:47:00,2012.0,-90.9
2017-02-07 15:29:00,2015.0,-85.51
2017-02-07 16:37:00,2031.0,-94.1
2017-02-07 18:19:00,1989.0,-93.98
2017-02-07 20:01:00,1986.0,-83.81
2017-02-07 21:09:00,1984.0,-82.95
2017-02-07 22:50:00,1980.0,-90.45
2017-02-08 00:32:00,2019.0,-91.05
2017-02-08 01:40:00,2031.0,-87.71
2017-02-08 03:22:00,2021.0,-95.92
2017-02-08 05:04:00,2090.0,-98.21
2017-02-08 06:12:00,2027.0,-94.11
2017-02-08 07:53:00,2007.0,-95.88
2017-02-08 09:36:00,2002.0,-91.38
2017-02-08 10:43:00,2012.0,-92.85
2017-02-08 12:25:00,2005.0,-93.87
2017-02-08 14:07:00,2017.0,-93.64
2017-02-08 15:15:00,2021.0,-97.81
2017-02-08 16:57:00,2010.0,-99.43
2017-02-08 18:39:00,2046.0,-92.23
2017-02-08 19:47:00,2013.0,-91.35
2017-02-08 21:28:00,1999.0,-98.58
2017-02-08 23:10:00,2024.0,-80.54
2017-02-09 00:18:00,2021.0,-89.79
2017-02-09 02:00:00,1986.0,-95.81
2017-02-09 03:42:00,2000.0,-92.34
2017-02-09 04:50:00,2014.0,-96.93
2017-02-09 06:31:00,1986.0,-93.07
2017-02-09 08:13:00,2010.0,-96.51
2017-02-09 09:21:00,2018.0,-92.18
2017-02-09 11:03:00,2010.0,-99.41
2017-02-09 12:45:00,2026.0,-87.06
2017-02-09 13:53:00,2048.0,-98.21
2017-02-09 15:34:00,2040.0,-99.07
2017-02-09 17:17:00,2042.0,-97.0
2017-02-09 18:24:00,2097.0,-101.36
2017-02-09 20:06:00,2052.0,-103.28
2017-02-09 21:48:00,2112.0,-100.53
2017-02-09 22:56:00,2105.0,-105.86
2017-02-10 00:38:00,2093.0,-105.57
2017-02-10 02:20:00,2100.0,-94.26
2017-02-10 03:28:00,2096.0,-104.98
2017-02-10 05:09:00,2109.0,-94.32
2017-02-10 06:51:00,2073.0,-89.77
2017-02-10 07:59:00,2077.0,-91.21
2017-02-10 09:41:00,2080.0,-98.34
2017-02-10 11:23:00,2120.0,-95.17
2017-02-10 12:31:00,2102.0,-94.53
2017-02-10 14:12:00,2090.0,-101.92
2017-02-10 15:54:00,2110.0,-93.48
2017-02-10 17:02:00,2119.0,-97.82
2017-02-10 18:44:00,2103.0,-103.83
2017-02-10 23:03:00,2115.0,-99.58
2017-02-11 00:45:00,2128.0,-92.54
2017-02-11 01:53:00,2159.0,-101.55
2017-02-11 03:35:00,2155.0,-94.97
2017-02-11 05:17:00,2152.0,-99.47
2017-02-11 06:25:00,2162.0,-106.23
2017-02-11 08:06:00,2147.0,-102.29
2017-02-11 09:48:00,2155.0,-98.94
2017-02-11 10:56:00,2185.0,-100.02
2017-02-11 12:38:00,2130.0,-100.33
2017-02-11 14:20:00,2134.0,-97.84
2017-02-11 15:28:00,2137.0,-95.76
2017-02-11 17:10:00,2095.0,-92.69
2017-02-11 18:52:00,2097.0,-88.69
2017-02-11 19:59:00,2068.0,-94.29
2017-02-11 21:41:00,2069.0,-82.51
2017-02-11 23:23:00,2072.0,-95.35
2017-02-12 00:31:00,2062.0,-94.46
2017-02-12 02:13:00,2048.0,-94.36
2017-02-12 03:55:00,2053.0,-87.66
2017-02-12 05:03:00,2068.0,-96.83
2017-02-12 06:44:00,2063.0,-97.16
2017-02-12 08:26:00,2071.0,-88.49
2017-02-12 09:34:00,2057.0,-87.66
2017-02-12 11:16:00,2031.0,-88.47
2017-02-12 12:58:00,2054.0,-85.43
2017-02-12 14:06:00,2057.0,-82.6
2017-02-12 15:47:00,2043.0,-89.79
2017-02-12 17:29:00,2063.0,-83.81
2017-02-12 18:37:00,2072.0,-85.01
2017-02-12 20:19:00,2113.0,-94.05
2017-02-12 22:01:00,2112.0,-90.72
2017-02-12 23:09:00,2092.0,-94.9
2017-02-13 00:50:00,2123.0,-98.55
2017-02-13 02:33:00,2150.0,-96.28
2017-02-13 03:40:00,2138.0,-101.35
2017-02-13 05:22:00,2131.0,-106.46
2017-02-13 07:04:00,2161.0,-99.67
2017-02-13 08:12:00,2146.0,-92.39
2017-02-13 09:54:00,2133.0,-105.88
2017-02-13 11:36:00,2129.0,-104.31
2017-02-13 12:44:00,2107.0,-105.6
2017-02-13 14:25:00,2091.0,-102.2
2017-02-13 16:07:00,2085.0,-98.11
2017-02-13 17:15:00,2105.0,-106.54
2017-02-13 18:57:00,2137.0,-113.26
2017-02-13 20:39:00,2161.0,-102.58
2017-02-13 21:47:00,2129.0,-103.62
2017-02-13 23:28:00,2113.0,-102.15
2017-02-14 01:10:00,2127.0,-98.44
2017-02-14 02:18:00,2104.0,-98.66
2017-02-14 04:00:00,2091.0,-102.57
2017-02-14 05:42:00,2117.0,-95.41
2017-02-14 06:50:00,2128.0,-95.73
2017-02-14 08:31:00,2121.0,-95.97
2017-02-14 10:14:00,2136.0,-92.14
2017-02-14 11:21:00,2164.0,-100.46
2017-02-14 13:03:00,2133.0,-97.65
2017-02-14 14:45:00,2155.0,-105.7
2017-02-14 15:53:00,2199.0,-110.01
2017-02-14 17:35:00,2158.0,-102.62
2017-02-14 19:17:00,2244.0,-104.55
2017-02-14 22:51:00,2278.0,-112.24
2017-02-15 00:33:00,2358.0,-115.0
2017-02-15 01:41:00,2297.0,-110.02
2017-02-15 03:22:00,2223.0,-115.93
2017-02-15 05:04:00,2222.0,-109.05
2017-02-15 06:12:00,2464.0,-128.49
2017-02-15 07:54:00,2398.0,-127.54
2017-02-15 09:36:00,2080.0,-96.69
2017-02-15 10:44:00,2712.0,-143.9
2017-02-15 12:26:00,2711.0,-141.18
2017-02-15 14:08:00,2340.0,-116.63
2017-02-15 15:15:00,2276.0,-113.42
2017-02-15 16:57:00,2582.0,-134.75
2017-02-15 18:39:00,2686.0,-147.42
2017-02-15 19:47:00,2611.0,-129.07
2017-02-15 21:29:00,2577.0,-136.11
2017-02-15 23:11:00,2407.0,-125.63
2017-02-16 00:19:00,2208.0,-112.13
2017-02-16 02:00:00,2121.0,-99.19
2017-02-16 03:42:00,2086.0,-101.69
2017-02-16 04:50:00,2051.0,-95.48
2017-02-16 06:32:00,2054.0,-98.49
2017-02-16 08:14:00,2052.0,-93.95
2017-02-16 09:22:00,2055.0,-94.39
2017-02-16 11:03:00,2068.0,-102.01
2017-02-16 12:45:00,2069.0,-98.71
2017-02-16 13:53:00,2027.0,-88.5
2017-02-16 15:35:00,2023.0,-101.17
2017-02-16 17:17:00,2050.0,-97.3
2017-02-16 18:25:00,2063.0,-96.23
2017-02-16 20:07:00,2051.0,-98.51
2017-02-16 21:49:00,2061.0,-98.53
2017-02-16 22:56:00,2080.0,-96.15
2017-02-17 00:38:00,2030.0,-93.22
2017-02-17 02:20:00,1987.0,-87.32
2017-02-17 03:28:00,1994.0,-79.77
2017-02-17 05:10:00,1968.0,-87.27
2017-02-17 06:52:00,1991.0,-82.9
2017-02-17 08:00:00,1976.0,-89.1
2017-02-17 09:41:00,1957.0,-76.49
2017-02-17 11:23:00,1964.0,-91.23
2017-02-17 12:31:00,1966.0,-89.1
2017-02-17 14:13:00,1951.0,-82.91
2017-02-17 15:55:00,1972.0,-85.78
2017-02-17 17:03:00,1993.0,-94.44
2017-02-17 18:44:00,2000.0,-93.59
2017-02-17 20:26:00,2011.0,-87.14
2017-02-17 21:34:00,2005.0,-90.32
2017-02-17 23:16:00,1990.0,-85.31
2017-02-18 00:58:00,1983.0,-82.66
2017-02-18 02:06:00,1982.0,-80.74
2017-02-18 03:47:00,1964.0,-82.04
2017-02-18 05:30:00,1986.0,-87.67
2017-02-18 06:37:00,1997.0,-86.73
2017-02-18 08:19:00,2020.0,-93.37
2017-02-18 10:01:00,2013.0,-85.77
2017-02-18 11:09:00,2040.0,-89.8
2017-02-18 15:09:00,2076.0,-103.45
2017-02-18 16:17:00,2175.0,-108.2
2017-02-18 17:58:00,2205.0,-109.67
2017-02-18 19:40:00,2282.0,-106.0
2017-02-18 20:48:00,2295.0,-118.17
2017-02-18 22:30:00,2445.0,-126.44
2017-02-19 00:12:00,2542.0,-125.37
2017-02-19 01:20:00,2426.0,-125.59
2017-02-19 03:01:00,2267.0,-108.65
2017-02-19 04:43:00,2240.0,-112.38
2017-02-19 05:51:00,2197.0,-105.16
2017-02-19 07:33:00,2138.0,-104.2
2017-02-19 09:15:00,2093.0,-95.75
2017-02-19 10:23:00,2081.0,-87.75
2017-02-19 12:04:00,2051.0,-94.97
2017-02-19 13:46:00,2020.0,-81.08
2017-02-19 14:54:00,1998.0,-90.41
2017-02-19 16:36:00,1971.0,-86.85
2017-02-19 18:18:00,1976.0,-83.59
2017-02-19 19:26:00,2010.0,-88.06
2017-02-19 21:07:00,2017.0,-89.6
2017-02-19 22:50:00,2077.0,-102.49
2017-02-19 23:57:00,2083.0,-108.66
2017-02-20 01:39:00,2109.0,-99.73
2017-02-20 03:21:00,2093.0,-101.2
2017-02-20 04:29:00,2041.0,-103.94
2017-02-20 06:11:00,2028.0,-93.4
2017-02-20 07:53:00,2065.0,-87.58
2017-02-20 09:01:00,2053.0,-94.69
2017-02-20 10:42:00,2011.0,-91.32
2017-02-20 12:24:00,2001.0,-91.38
2017-02-20 13:32:00,1971.0,-85.91
2017-02-20 15:14:00,1948.0,-90.39
2017-02-20 16:56:00,1936.0,-83.32
2017-02-20 18:04:00,1944.0,-86.74
2017-02-20 19:45:00,1916.0,-80.08
2017-02-24 02:06:00,1929.0986288571428,-79.1
2017-02-24 02:40:00,1931.0986288571428,-84.28
2017-02-24 03:49:00,1919.0986288571428,-80.1
2017-02-24 04:23:00,1922.0986288571428,-84.08
2017-02-24 05:32:00,1928.0986288571428,-78.84
2017-02-24 06:07:00,1938.0986288571428,-81.48
2017-02-24 07:15:00,1933.0986288571428,-84.23
2017-02-24 07:50:00,1943.0986288571428,-87.69
2017-02-24 08:59:00,1955.0986288571428,-80.97
2017-02-24 09:33:00,1948.0986288571428,-88.2
2017-02-24 10:42:00,1934.0986288571428,-85.49
2017-02-24 11:16:00,1943.0986288571428,-83.84
2017-02-24 12:25:00,1940.0986288571428,-87.02
2017-02-24 12:59:00,1939.0986288571428,-89.12
2017-02-24 14:08:00,1929.0986288571428,-81.24
2017-02-24 14:42:00,1950.0986288571428,-85.43
2017-02-24 15:51:00,1959.0986288571428,-87.38
2017-02-24 16:26:00,1960.0986288571428,-88.83
2017-02-24 17:34:00,1947.0986288571428,-82.41
2017-02-24 18:09:00,1942.0986288571428,-87.43
2017-02-24 19:18:00,1936.0986288571428,-84.45
2017-02-24 19:52:00,1940.0986288571428,-87.57
2017-02-24 21:01:00,1949.0986288571428,-87.95
2017-02-24 21:35:00,1995.0986288571428,-92.24
2017-02-24 22:44:00,2064.098628857143,-95.04
2017-02-24 23:18:00,2054.098628857143,-96.16
2017-02-25 00:27:00,2112.098628857143,-94.15
2017-02-25 01:01:00,2091.098628857143,-98.2
2017-02-25 02:10:00,2135.098628857143,-101.15
2017-02-25 02:45:00,2172.098628857143,-104.68
2017-02-25 03:53:00,2168.098628857143,-100.16
2017-02-25 04:28:00,2148.098628857143,-104.02
2017-02-25 05:37:00,2188.098628857143,-107.6
2017-02-25 06:11:00,2159.098628857143,-101.9
2017-02-25 07:20:00,2139.098628857143,-104.13
2017-02-25 07:54:00,2116.098628857143,-107.16
2017-02-25 09:03:00,2167.098628857143,-107.58
2017-02-25 09:37:00,2159.098628857143,-107.23
2017-02-25 10:46:00,2130.098628857143,-108.73
2017-02-25 11:20:00,2075.098628857143,-101.83
2017-02-26 14:40:00,1950.0,-91.43
2017-02-26 15:48:00,2034.0,-89.77
2017-02-26 16:23:00,2053.0,-94.29
2017-02-26 17:32:00,2044.0,-97.91
2017-02-26 18:06:00,2037.0,-97.17
2017-02-26 19:15:00,2030.0,-97.13
2017-02-26 19:49:00,1989.0,-98.45
2017-02-26 20:58:00,2012.0,-92.12
2017-02-26 21:32:00,1972.0,-87.37
2017-02-26 22:41:00,1970.0,-90.31
2017-02-26 23:15:00,1965.0,-84.22
2017-02-27 00:24:00,1971.0,-84.62
2017-02-27 00:59:00,1980.0,-81.43
2017-02-27 02:07:00,1997.0,-91.3
2017-02-27 02:42:00,2006.0,-90.99
2017-02-27 03:51:00,2030.0,-94.9
2017-02-27 04:25:00,2030.0,-92.23
2017-02-27 05:34:00,2056.0,-92.5
2017-02-27 06:08:00,2056.0,-104.09
2017-02-27 07:17:00,2035.0,-92.75
2017-02-27 07:51:00,2010.0,-92.58
2017-02-27 09:00:00,2018.0,-95.19
2017-02-27 09:34:00,2005.0,-93.68
2017-02-27 10:43:00,1982.0,-89.98
2017-02-27 11:18:00,1970.0,-89.44
2017-02-27 12:26:00,1986.0,-98.67
2017-02-27 13:01:00,1982.0,-92.57
2017-02-27 14:10:00,2002.0,-95.96
2017-02-27 14:44:00,1980.0,-88.14
2017-02-27 15:53:00,2008.0,-96.35
2017-02-27 16:27:00,1988.0,-92.1
2017-02-27 17:36:00,1949.0,-84.93
2017-02-27 18:10:00,1967.0,-87.01
2017-02-27 21:02:00,1984.0,-86.81
2017-02-27 21:37:00,1959.0,-84.33
2017-02-27 22:45:00,1966.0,-82.84
2017-02-27 23:20:00,1965.0,-83.21
2017-02-28 00:29:00,1981.0,-86.51
2017-02-28 02:46:00,1984.0,-89.26
2017-02-28 03:55:00,1971.0,-83.61
2017-02-28 04:29:00,1988.0,-83.09
2017-02-28 05:38:00,1978.0,-79.4
2017-02-28 06:12:00,1983.0,-85.58
2017-02-28 07:21:00,1976.0,-82.16
2017-02-28 07:56:00,1982.0,-76.79
2017-02-28 09:04:00,2009.0,-85.24
2017-02-28 09:39:00,2032.0,-83.76
2017-02-28 10:47:00,1992.0,-92.96
2017-02-28 11:22:00,1968.0,-87.44
2017-02-28 12:50:00,1940.0,-92.28
2017-02-28 13:59:00,1963.0,-87.52
2017-02-28 14:33:00,1977.0,-91.48
2017-02-28 15:42:00,1952.0,-87.5
2017-02-28 16:16:00,1953.0,-85.54
2017-02-28 17:25:00,1966.0,-81.47
2017-02-28 17:59:00,1961.0,-85.67
2017-02-28 19:08:00,1986.0,-90.02
2017-02-28 19:43:00,2000.0,-89.67
2017-02-28 20:51:00,1991.0,-86.08
2017-02-28 21:26:00,2025.0,-86.61
2017-02-28 22:34:00,2047.0,-88.81
2017-03-01 13:35:00,2002.0,-81.55
2017-03-01 14:44:00,1955.0,-83.1
2017-03-01 15:18:00,1961.0,-87.17
2017-03-01 16:27:00,1964.0,-86.79
2017-03-01 17:02:00,1982.0,-92.57
2017-03-01 18:10:00,2009.0,-89.29
2017-03-01 18:45:00,2041.0,-95.22
2017-03-01 19:54:00,2051.0,-88.86
2017-03-01 20:28:00,2115.0,-95.21
2017-03-01 21:37:00,2164.0,-105.92
2017-03-01 22:11:00,2135.0,-95.64
2017-03-01 23:20:00,2203.0,-104.93
2017-03-01 23:54:00,2217.0,-109.97
2017-03-02 01:03:00,2104.0,-106.13
2017-03-02 01:37:00,2038.0,-91.79
2017-03-02 02:46:00,2013.0,-87.2
2017-03-02 03:21:00,2012.0,-88.62
2017-03-02 04:29:00,2023.0,-87.34
2017-03-02 05:04:00,2019.0,-94.3
2017-03-02 06:13:00,1950.0,-81.82
2017-03-02 06:47:00,1987.0,-84.95
2017-03-02 07:56:00,1970.0,-82.93
2017-03-02 08:30:00,1967.0,-86.54
2017-03-02 09:39:00,1963.0,-86.59
2017-03-02 10:13:00,1960.0,-75.14
2017-03-02 11:22:00,1962.0,-85.6
2017-03-02 11:56:00,1965.0,-84.51
2017-03-04 10:30:00,2171.9251101754385,-109.4
2017-03-04 11:39:00,2191.9251101754385,-108.97
2017-03-04 12:13:00,2186.9251101754385,-106.45
2017-03-04 13:22:00,2130.9251101754385,-97.16
2017-03-04 13:56:00,2091.9251101754385,-100.63
2017-03-04 15:05:00,2049.9251101754385,-91.66
2017-03-04 15:40:00,2091.9251101754385,-103.46
2017-03-04 16:48:00,2099.9251101754385,-101.34
2017-03-04 17:23:00,2105.9251101754385,-98.42
2017-03-04 18:31:00,2063.9251101754385,-98.1
2017-03-04 19:06:00,2133.9251101754385,-100.45
2017-03-04 20:15:00,2149.9251101754385,-107.4
2017-03-04 20:49:00,2222.9251101754385,-113.96
2017-03-04 21:58:00,2217.9251101754385,-111.9
2017-03-04 22:32:00,2377.9251101754385,-120.47
2017-03-04 23:41:00,1976.9251101754387,-85.22
2017-03-05 00:15:00,2062.9251101754385,-92.26
2017-03-05 01:24:00,2011.9251101754387,-91.93
2017-03-05 01:58:00,1977.9251101754387,-86.27
2017-03-05 03:07:00,1933.9251101754387,-86.77
2017-03-05 03:41:00,1955.9251101754387,-75.9
2017-03-05 04:50:00,2030.9251101754387,-94.04
2017-03-05 05:25:00,2025.9251101754387,-90.74
2017-03-05 06:33:00,2127.9251101754385,-106.06
2017-03-05 07:08:00,2075.9251101754385,-96.49
2017-03-05 08:17:00,2054.9251101754385,-100.24
2017-03-05 08:51:00,2030.9251101754387,-94.73
2017-03-05 10:00:00,2020.9251101754387,-92.78
2017-03-05 10:34:00,2002.9251101754387,-92.32
2017-03-05 11:43:00,1974.9251101754387,-92.37
2017-03-05 12:17:00,1987.9251101754387,-88.8
2017-03-05 13:26:00,1971.9251101754387,-91.97
2017-03-05 14:00:00,1970.9251101754387,-84.68
2017-03-05 15:09:00,1981.9251101754387,-88.59
2017-03-05 15:44:00,1965.9251101754387,-93.95
2017-03-05 16:52:00,2003.9251101754387,-92.66
2017-03-05 17:27:00,2000.9251101754387,-89.42
2017-03-05 18:36:00,1971.9251101754387,-87.66
2017-03-05 19:10:00,1990.9251101754387,-92.43
2017-03-05 20:19:00,1986.9251101754387,-86.42
2017-03-05 20:53:00,1995.9251101754387,-87.88
2017-03-05 22:02:00,2011.9251101754387,-89.02
2017-03-05 22:36:00,2013.9251101754387,-81.2
2017-03-05 23:45:00,2019.9251101754387,-92.98
2017-03-06 00:19:00,2056.9251101754385,-91.14
2017-03-06 01:28:00,2085.9251101754385,-99.04
2017-03-06 02:03:00,2064.9251101754385,-90.16
2017-03-06 03:11:00,2100.9251101754385,-101.71
2017-03-06 03:46:00,2079.9251101754385,-96.85
2017-03-06 04:54:00,2113.9251101754385,-96.59
2017-03-06 05:29:00,2122.9251101754385,-98.29
2017-03-06 06:38:00,2162.9251101754385,-98.26
2017-03-06 07:12:00,2231.9251101754385,-110.62
2017-03-06 10:57:00,2059.9251101754385,-108.9
2017-03-06 12:06:00,2117.9251101754385,-102.32
2017-03-06 12:41:00,2097.9251101754385,-108.26
2017-03-06 13:49:00,2140.9251101754385,-106.97
2017-03-06 14:24:00,2114.9251101754385,-105.45
2017-03-06 15:32:00,2067.9251101754385,-99.32
2017-03-06 16:07:00,2069.9251101754385,-103.17
2017-03-06 17:16:00,2042.9251101754387,-96.43
2017-03-06 17:50:00,2019.9251101754387,-85.8
2017-03-06 18:59:00,2000.9251101754387,-94.16
2017-03-06 19:33:00,1993.9251101754387,-94.05
2017-03-06 20:42:00,1994.9251101754387,-89.95
2017-03-06 21:16:00,1996.9251101754387,-87.86
2017-03-06 22:25:00,2010.9251101754387,-96.03
2017-03-06 22:59:00,2022.9251101754387,-96.98
2017-03-07 00:08:00,2029.9251101754387,-96.33
2017-03-07 00:43:00,2032.9251101754387,-97.12
2017-03-07 01:51:00,2011.9251101754387,-93.45
2017-03-07 02:26:00,2015.9251101754387,-93.45
2017-03-07 03:35:00,2069.9251101754385,-92.37
2017-03-07 04:09:00,2052.9251101754385,-94.24
2017-03-07 05:18:00,2016.9251101754387,-85.14
2017-03-07 05:52:00,2005.9251101754387,-84.3
2017-03-07 07:01:00,2012.9251101754387,-88.51
2017-03-07 07:35:00,2022.9251101754387,-92.17
2017-03-07 08:44:00,2010.9251101754387,-89.83
2017-03-07 09:18:00,2020.9251101754387,-81.41
2017-03-07 10:27:00,2004.9251101754387,-88.64
2017-03-07 11:02:00,2009.9251101754387,-88.93
2017-03-07 12:10:00,2014.9251101754387,-92.74
2017-03-07 12:45:00,2010.9251101754387,-88.97
2017-03-07 13:54:00,2001.9251101754387,-85.07
2017-03-07 14:28:00,2000.9251101754387,-86.09
2017-03-07 15:37:00,1990.9251101754387,-84.54
2017-03-07 16:11:00,1989.9251101754387,-85.52
2017-03-07 17:20:00,2003.9251101754387,-87.4
2017-03-07 17:54:00,2014.9251101754387,-88.9
2017-03-07 19:03:00,2067.9251101754385,-91.26
2017-03-07 19:37:00,2064.9251101754385,-103.75
2017-03-07 20:46:00,2089.9251101754385,-94.67
2017-03-07 21:21:00,2112.9251101754385,-99.44
2017-03-07 22:29:00,2143.9251101754385,-103.45
2017-03-07 23:04:00,2171.9251101754385,-107.24
2017-03-08 00:13:00,2189.9251101754385,-103.73
2017-03-08 00:47:00,2231.9251101754385,-111.77
2017-03-08 01:56:00,2285.9251101754385,-113.4
2017-03-08 02:30:00,2273.9251101754385,-110.62
2017-03-08 03:39:00,2220.9251101754385,-106.95
2017-03-08 04:13:00,2246.9251101754385,-108.96
2017-03-08 05:22:00,2267.9251101754385,-110.53
2017-03-08 05:56:00,2235.9251101754385,-111.07
2017-03-08 07:05:00,2197.9251101754385,-107.46
2017-03-08 07:40:00,2194.9251101754385,-99.01
2017-03-08 08:59:00,2204.9251101754385,-108.65
2017-03-08 10:08:00,2100.9251101754385,-98.08
2017-03-08 10:43:00,2058.9251101754385,-95.26
2017-03-08 11:51:00,2021.9251101754387,-87.17
2017-03-08 12:26:00,2025.9251101754387,-89.87
2017-03-08 13:35:00,2044.9251101754387,-92.15
2017-03-08 14:09:00,2060.9251101754385,-90.99
2017-03-08 15:18:00,2074.9251101754385,-95.05
2017-03-08 15:52:00,2087.9251101754385,-95.6
2017-03-08 17:01:00,1988.9251101754387,-89.12
2017-03-08 17:35:00,1982.9251101754387,-90.63
2017-03-08 18:44:00,1974.9251101754387,-90.24
2017-03-08 19:18:00,1968.9251101754387,-86.76
2017-03-08 20:27:00,1960.9251101754387,-83.1
2017-03-08 21:02:00,1968.9251101754387,-90.66
2017-03-08 22:10:00,1982.9251101754387,-88.21
2017-03-08 22:45:00,2007.9251101754387,-90.12
2017-03-08 23:54:00,2041.9251101754387,-100.07
2017-03-09 00:28:00,2086.9251101754385,-104.22
2017-03-09 01:37:00,2222.9251101754385,-112.73
2017-03-09 02:11:00,2195.9251101754385,-113.24
2017-03-09 03:20:00,2221.9251101754385,-109.35
2017-03-09 03:54:00,2218.9251101754385,-108.48
2017-03-09 05:03:00,2219.9251101754385,-110.07
2017-03-09 05:37:00,2244.9251101754385,-110.45
2017-03-09 06:46:00,2254.9251101754385,-110.9
2017-03-09 07:21:00,2223.9251101754385,-101.97
2017-03-09 08:29:00,2211.9251101754385,-105.87
2017-03-09 09:04:00,2257.9251101754385,-109.28
2017-03-09 10:12:00,2201.9251101754385,-106.96
2017-03-09 10:47:00,2204.9251101754385,-108.09
2017-03-09 11:56:00,2176.9251101754385,-112.99
2017-03-09 12:30:00,2167.9251101754385,-109.75
2017-03-09 13:39:00,1980.9251101754387,-92.94
2017-03-09 14:13:00,1978.9251101754387,-91.96
2017-03-09 15:22:00,1968.9251101754387,-93.14
2017-03-09 15:56:00,1972.9251101754387,-88.05
2017-03-09 17:05:00,1949.9251101754387,-81.61
2017-03-09 17:39:00,1943.9251101754387,-84.57
2017-03-09 18:48:00,1944.9251101754387,-84.23
2017-03-09 19:23:00,1942.9251101754387,-78.87
2017-03-09 20:31:00,1948.9251101754387,-85.54
2017-03-09 21:06:00,1942.9251101754387,-82.94
2017-03-09 22:15:00,1937.9251101754387,-85.0
2017-03-09 22:49:00,1946.9251101754387,-83.47
2017-03-09 23:58:00,1944.9251101754387,-81.72
2017-03-10 00:32:00,1945.9251101754387,-86.65
2017-03-10 01:41:00,1946.9251101754387,-84.97
2017-03-10 02:15:00,1948.9251101754387,-85.24
2017-03-10 03:24:00,1939.9251101754387,-79.7
2017-03-10 03:58:00,1937.9251101754387,-84.71
2017-03-10 05:07:00,1943.9251101754387,-88.77
2017-03-10 05:42:00,1947.9251101754387,-79.03
2017-03-10 11:39:00,1952.0,-81.56
2017-03-10 12:14:00,1952.0,-85.82
2017-03-10 13:22:00,1955.0,-85.52
2017-03-10 13:57:00,1948.0,-86.73
2017-03-10 15:05:00,1944.0,-80.13
2017-03-10 15:40:00,1938.0,-80.31
2017-03-10 16:49:00,1941.0,-75.92
2017-03-10 17:23:00,1967.0,-77.47
2017-03-10 18:32:00,1973.0,-82.16
2017-03-10 19:06:00,1968.0,-81.46
2017-03-10 20:15:00,1957.0,-77.62
2017-03-10 20:49:00,1975.0,-81.99
2017-03-10 21:58:00,1946.0,-80.6
2017-03-10 22:32:00,2052.0,-96.76
2017-03-10 23:41:00,2092.0,-101.03
2017-03-11 00:16:00,2090.0,-95.42
2017-03-11 01:24:00,2116.0,-97.15
2017-03-11 01:59:00,2129.0,-100.58
2017-03-11 03:08:00,2186.0,-100.6
2017-03-11 03:42:00,2188.0,-111.86
2017-03-11 04:51:00,2221.0,-109.4
2017-03-11 05:25:00,2183.0,-104.56
2017-03-11 06:34:00,2211.0,-111.1
2017-03-11 07:08:00,2322.0,-119.55
2017-03-11 08:17:00,2314.0,-111.56
2017-03-11 08:51:00,2303.0,-116.97
2017-03-11 10:00:00,2355.0,-120.89
2017-03-11 10:35:00,2254.0,-114.72
